"title","address","info","totalPrice","totalSellCount","unitPrice"
"郁金香舍","亦庄开发区
       亦庄 
              /板楼/平房
                  / 2003年建成","30天成交1套
      |3套正在出租","60013元/m2","13套",""
"金地格林小镇","亦庄开发区
       亦庄 
              /板楼
                  / 2002年建成","30天成交0套
      |10套正在出租","61013元/m2","25套",""
"一栋洋房","亦庄开发区
       亦庄 
              /板楼
                  / 2001年建成","30天成交0套
      |4套正在出租","61234元/m2","11套",""
"天宝家园","亦庄开发区
       亦庄 
              /板楼
                  / 2001年建成","共90个户型
        |
            30天成交0套
      |5套正在出租","61781元/m2","3套",""
"北京经开壹中心","亦庄开发区
       亦庄 
              /塔楼/板楼/塔板结合
                  / 2016年建成","30天成交0套
      |9套正在出租","62025元/m2","16套",""
"枫丹壹号","亦庄开发区
       亦庄开发区其它 
              /塔楼/板楼
                  / 2014年建成","共117个户型
        |
            30天成交0套
      |4套正在出租","63079元/m2","11套",""
"棠颂璟庐","亦庄开发区
       亦庄开发区其它 
              /板楼/塔板结合
                  / 2018年建成","共5个户型
        |
            30天成交0套
      |0套正在出租","65866元/m2","4套",""
"上海沙龙","亦庄开发区
       亦庄 
              /塔楼/板楼
                  / 2003年建成","30天成交2套
      |8套正在出租","66620元/m2","18套",""
"中海墅","亦庄开发区
       亦庄开发区其它 
              /板楼
                  / 2013年建成","30天成交0套
      |0套正在出租","66887元/m2","8套",""
"棠颂别墅","亦庄开发区
       亦庄开发区其它 
              /板楼
                  / 2016年建成","共6个户型
        |
            30天成交0套
      |2套正在出租","67555元/m2","2套",""
"枫丹壹号二期","亦庄开发区
       亦庄开发区其它 
              /板楼/塔板结合
                  / 2014年建成","30天成交0套
      |4套正在出租","68286元/m2","20套",""
"紫禁壹号院北院","亦庄开发区
       亦庄开发区其它 
              /塔楼/板楼/塔板结合
                  / 2015年建成","30天成交0套
      |2套正在出租","75843元/m2","9套",""
"亲爱的villa","亦庄开发区
       亦庄 
              /板楼/塔板结合
                  / 2004年建成","30天成交0套
      |2套正在出租","86330元/m2","7套",""
"紫禁壹号院南院","亦庄开发区
       亦庄开发区其它 
              /板楼/平房
                  / 2015年建成","30天成交0套
      |0套正在出租","93247元/m2","6套",""
"首创派尚国际","顺义
       顺义其它 
              /板楼/塔板结合
                  / 2014年建成","30天成交0套
      |2套正在出租","14031元/m2","5套",""
"河南村农行家属院","顺义
       顺义城 
              /板楼
                  / 1995年建成","30天成交0套
      |0套正在出租","14377元/m2","0套",""
"旭辉空港中心","顺义
       顺义其它 
              /塔楼
                  / 2012年建成","30天成交0套
      |5套正在出租","14821元/m2","4套",""
"华中园","顺义
       顺义其它 
              /塔楼/板楼
                  / 1999年建成","30天成交0套
      |0套正在出租","15644元/m2","0套",""
"东亚首航国际","顺义
       顺义其它 
              /塔楼/板楼/塔板结合
                  / 2012年建成","30天成交2套
      |10套正在出租","15978元/m2","35套",""
"宏远临空总部港","顺义
       顺义其它 
              /塔楼/板楼
                  / 2014年建成","30天成交0套
      |2套正在出租","16430元/m2","4套",""
"毓秀园东园","顺义
       顺义其它 
              /板楼
                  / 1995年建成","30天成交0套
      |0套正在出租","17238元/m2","0套",""
"中国铁建顺鑫汇","顺义
       顺义其它 
              /塔板结合
                  / 2015年建成","30天成交0套
      |5套正在出租","17267元/m2","9套",""
"翼之城","顺义
       顺义其它 
              /塔楼/板楼/塔板结合
                  / 2011年建成","30天成交0套
      |10套正在出租","17390元/m2","30套",""
"卡法国际","顺义
       顺义其它 
              /板楼
                  / 2013年建成","30天成交0套
      |2套正在出租","17565元/m2","0套",""
"炫立方","顺义
       顺义其它 
              /塔楼/板楼/塔板结合
                  / 2012年建成","30天成交0套
      |12套正在出租","17687元/m2","32套",""
"张庄家园","顺义
       马坡 
              /塔板结合
                  / 2010年建成","30天成交0套
      |0套正在出租","17698元/m2","0套",""
"东亚创展国际","顺义
       后沙峪 
              /塔楼/塔板结合
                  / 2014年建成","30天成交1套
      |4套正在出租","19428元/m2","32套",""
"绿地启航国际南区","顺义
       后沙峪 
              /塔楼
                  / 2016年建成","30天成交0套
      |4套正在出租","19656元/m2","18套",""
"航城广场","顺义
       顺义其它 
              /塔楼/塔板结合
                  / 2012年建成","30天成交1套
      |8套正在出租","20364元/m2","12套",""
"绿地启航国际北区","顺义
       后沙峪 
              /塔楼/板楼
                  / 2011年建成","30天成交0套
      |3套正在出租","20432元/m2","12套",""
"金地未未来","顺义
       顺义其它 
              /塔楼/板楼/塔板结合
                  / 2015年建成","30天成交1套
      |27套正在出租","20481元/m2","31套",""
"浅山香邑","顺义
       顺义其它 
              /塔楼/板楼
                  / 2003年建成","30天成交0套
      |1套正在出租","20591元/m2","44套",""
"石园南区18号院","顺义
       顺义城 
              /板楼
                  / 2010年建成","30天成交0套
      |2套正在出租","20775元/m2","1套",""
"首开中晟广场","顺义
       马坡 
              /塔楼/板楼/塔板结合
                  / 2013年建成","30天成交0套
      |8套正在出租","20912元/m2","15套",""
"泰达科技园","顺义
       中央别墅区 
              /塔楼/板楼
                  / 2012年建成","30天成交0套
      |0套正在出租","21566元/m2","0套",""
"空港国际","顺义
       顺义其它 
              /塔楼/塔板结合
                  / 2013年建成","30天成交0套
      |5套正在出租","22000元/m2","62套",""
"双阳南区","顺义
       杨镇 
              /板楼
                  / 1994年建成","30天成交0套
      |1套正在出租","22705元/m2","15套",""
"水色时光五区","顺义
       顺义其它 
              /板楼/塔板结合
                  / 2009年建成","30天成交0套
      |2套正在出租","22725元/m2","39套",""
"鹭峯国际","顺义
       顺义其它 
              /塔楼/板楼
                  / 2008年建成","30天成交0套
      |18套正在出租","23325元/m2","23套",""
"水色时光四区","顺义
       顺义其它 
              /板楼
                  / 2012年建成","30天成交1套
      |0套正在出租","23459元/m2","23套",""
"牛栏山恒华西街1号院","顺义
       马坡 
              /板楼
                  / 2013年建成","30天成交0套
      |0套正在出租","23782元/m2","0套",""
"T3空间","顺义
       顺义其它 
              /板楼/塔板结合
                  / 2015年建成","30天成交0套
      |1套正在出租","24081元/m2","9套",""
"蓝岸丽舍三期","顺义
       顺义其它 
              /板楼
                  / 2011年建成","30天成交0套
      |0套正在出租","24780元/m2","1套",""
